Gupy - 7437683,"Analista/Desarrollador C, Linux, SQL - Soporte a producción L3 y mantenimiento (2)",STEFANINI LATAM,Ciudad de México - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQzNzY4Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7436516,PL/SQL Developer,STEFANINI LATAM,Bogota - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQzNjUxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7435139,PL SQL Developer,STEFANINI LATAM,Bogota - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQzNTEzOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7432101,Analista Programador PL/SQL SR,Stefanini Group,São Paulo - São Paulo,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzQzMjEwMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7343725,DBA - Administrador de Banco de Dados - MySQL (Sênior),Bellinati Perez,Curitiba - Paraná,https://bellinatiperez.gupy.io/job/eyJqb2JJZCI6NzM0MzcyNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7251261,Líder Técnico NodeJs/MySQL,V8.TECH,Remoto,https://v8tech.gupy.io/job/eyJqb2JJZCI6NzI1MTI2MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 6770107,Especialista em Banco de Dados PostGreSQL,Lanlink Informática,Remoto,https://vempralanlink.gupy.io/job/eyJqb2JJZCI6Njc3MDEwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7486849,Analista de Banco de Dados Oracle - Junior ,keeggo ,São Paulo - São Paulo,https://keeggo.gupy.io/job/eyJqb2JJZCI6NzQ4Njg0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7486830,Analista de Banco de Dados Oracle - Senior,keeggo ,São Paulo - São Paulo,https://keeggo.gupy.io/job/eyJqb2JJZCI6NzQ4NjgzMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7486516,Analista de Banco de Dados Oracle - Pleno,keeggo ,São Paulo - São Paulo,https://keeggo.gupy.io/job/eyJqb2JJZCI6NzQ4NjUxNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7469081,Engenheiro de Dados Sênior - Oracle,Niteo Technologies,Remoto,https://niteo.gupy.io/job/eyJqb2JJZCI6NzQ2OTA4MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7448917,ADMINISTRADOR BASE DE DATOS -  ORACLE,TIVIT,Remoto,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQ0ODkxNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7428891,DBA Oracle Sênior,V8.TECH,Remoto,https://v8tech.gupy.io/job/eyJqb2JJZCI6NzQyODg5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7434104,ADMINISTRADOR BASE DE DATOS - ORACLE ,TIVIT,Remoto,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQzNDEwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7434083,ADMINISTRADOR BASE DE DATOS - ORACLE,TIVIT,Ciudad de Buenos Aires - ,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQzNDA4Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7415535,Pessoa Desenvolvedora Oracle Apex Pl - Cód. 5535,Softplan,Remoto,https://softplan.gupy.io/job/eyJqb2JJZCI6NzQxNTUzNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7486850, Soporte a servidores Linux ,STEFANINI LATAM,Ciudad de México - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQ4Njg1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7281369,Especialista servidores Linux/Unix,STEFANINI LATAM,Santiago - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzI4MTM2OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7432826,Consultor de Infraestrutura de TI - Linux (Híbrido/SP) [Projeto Internacional - Espanhol Avançado,Somos BHS 💙,São Paulo - São Paulo,https://bhs.gupy.io/job/eyJqb2JJZCI6NzQzMjgyNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7427686,Administrador Linux,TIVIT,Ciudad de Buenos Aires - ,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQyNzY4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7426342,"Analista/Desarrollador C, Linux, SQL - Soporte a producción L3 y mantenimiento",STEFANINI LATAM,Ciudad de México - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQyNjM0Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7418155,Analista de Infraestrutura Sênior (Linux),Grupo Ultra,Campinas - São Paulo,https://grupoultra.gupy.io/job/eyJqb2JJZCI6NzQxODE1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7379095,Analista de TI | Linux,TIVIT,Rio de Janeiro - Rio de Janeiro,https://tivit.gupy.io/job/eyJqb2JJZCI6NzM3OTA5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7402906,Pessoa Analista de Sistemas Operacionais (LINUX) - (Noturna),Minsait an Indra Company,Remoto,https://minsait.gupy.io/job/eyJqb2JJZCI6NzQwMjkwNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7343549,Administrador de Sistemas Linux PL - Regional São Paulo,Montreal & Tecnologia & Inovação,São Paulo - São Paulo,https://montreal.gupy.io/job/eyJqb2JJZCI6NzM0MzU0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7272826,Especialista de TI - Unix,TIVIT,São Paulo - São Paulo,https://tivit.gupy.io/job/eyJqb2JJZCI6NzI3MjgyNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7463977,Engenheiro de Dados AWS Pleno,Leega Consultoria,Remoto,https://leega.gupy.io/job/eyJqb2JJZCI6NzQ2Mzk3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7463995,Engenheiro de Dados AWS Sênior,Leega Consultoria,Remoto,https://leega.gupy.io/job/eyJqb2JJZCI6NzQ2Mzk5NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7448217,ESPECIALISTA AWS,Veolia Brasil,São José - Santa Catarina,https://carreirasveo.gupy.io/job/eyJqb2JJZCI6NzQ0ODIxNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7437146,Cloud Security Specialist AWS,STEFANINI LATAM,Remoto,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQzNzE0Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7427596,Cloud Engineer AWS,TIVIT,Ciudad de Buenos Aires - ,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQyNzU5Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7427576,Administrador de Sistemas Microsoft AWS,TIVIT,Ciudad de Buenos Aires - ,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQyNzU3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7427571,Desenvolvedor .NET/AWS,Stefanini Group,Remoto,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzQyNzU3MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7427254,Desenvolvedor Java/AWS SR - Híbrido São Paulo,Stefanini Group,São Paulo - São Paulo,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzQyNzI1NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7412902,"Dev. Backend Java 11+ (AWS, Mensageria) ",Solutis Tecnologias LTDA,São Paulo - São Paulo,https://solutis.gupy.io/job/eyJqb2JJZCI6NzQxMjkwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7415976,PESSOA ESPECIALISTA DE ARQUITETURA DE SOFTWARE - .NET E AWS - híbrido São Paulo/SP,Vagas Inmetrics,São Paulo - São Paulo,https://inmetrics.gupy.io/job/eyJqb2JJZCI6NzQxNTk3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7465502,Arquiteto de Soluções de TI com Ênfase em Microsoft Azure DevOps,Ser CAIXA Consórcio,Remoto,https://sercaixaconsorcio.gupy.io/job/eyJqb2JJZCI6NzQ2NTUwMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7441588,Pessoa Engenheira de Dados Azure Sênior/Especialista ,Datum TI,Remoto,https://datum.gupy.io/job/eyJqb2JJZCI6NzQ0MTU4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7429955,Especialista Azure DevOps,Niteo Technologies,Remoto,https://niteo.gupy.io/job/eyJqb2JJZCI6NzQyOTk1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7417807,Engenheiro (a) de Dados Azure,Stefanini Group,Remoto,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzQxNzgwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7366549,Especialista Azure ,STEFANINI LATAM,Lima - ,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzM2NjU0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7370104,Engenheiro de Dados JR - DataLake | Data Bricks  Azure,Riachuelo ,São Paulo - São Paulo,https://riachuelo.gupy.io/job/eyJqb2JJZCI6NzM3MDEwNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7290077,Desenvolvedor Full-Stack Sênior - Especialista em C# e MS Azure,AT&M,São Paulo - São Paulo,https://atmtec.gupy.io/job/eyJqb2JJZCI6NzI5MDA3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7156094,CYBER SECURITY ANALYST PLENO (AZURE) - (HÍBRIDO CAMPINAS/SP),Tecnologia - Agibank,Campinas - São Paulo,https://tecnologia-agibank.gupy.io/job/eyJqb2JJZCI6NzE1NjA5NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7128107,Especialista Cloud Azure - Colombia,TIVIT,"Bogotá, D.c. - ",https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzEyODEwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7056058,Cloud Azure Devops Analyst | Senior,Compass.UOL,Remoto,https://compass.gupy.io/job/eyJqb2JJZCI6NzA1NjA1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7332792,Pessoa Desenvolvedora Devops Ansible,Minsait an Indra Company,São Paulo - São Paulo,https://minsait.gupy.io/job/eyJqb2JJZCI6NzMzMjc5Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7395474,Engenheiro de Dados [Kafka\ Apache Nifi],Leega Consultoria,Remoto,https://leega.gupy.io/job/eyJqb2JJZCI6NzM5NTQ3NCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7168313,Analista de Segurança da Informação Sênior - Sysadmin Linux - Modelo de trabalho híbrido,LWSA,São Paulo - São Paulo,https://lwsa.gupy.io/job/eyJqb2JJZCI6NzE2ODMxMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 6952599,SysOps / SysAdmin,dataRain Consulting - Careers,São Paulo - São Paulo,https://dataraincareers.gupy.io/job/eyJqb2JJZCI6Njk1MjU5OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7421258,"Consultor Especialista em Infraestrutura, Cloud, On-premise e Devops",V.tal | o futuro passa por aqui,São Paulo - São Paulo,https://vtal.gupy.io/job/eyJqb2JJZCI6NzQyMTI1OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7461388,Engenheiro de Cloud GCP,Vagas Confidenciais,São Paulo - São Paulo,https://confidencialfintech.gupy.io/job/eyJqb2JJZCI6NzQ2MTM4OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7472924,Pessoa Analista de Soluções Cloud - Aplicações de Negócios,Teltec Solutions ,São Paulo - São Paulo,https://teltecsolutions.gupy.io/job/eyJqb2JJZCI6NzQ3MjkyNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7472429,Pessoa Assistente de Soluções Cloud - Arquitetura ,Teltec Solutions ,São Paulo - São Paulo,https://teltecsolutions.gupy.io/job/eyJqb2JJZCI6NzQ3MjQyOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7482873,Engenheiro Cloud,Carreiras CXP Brasil,São Paulo - São Paulo,https://cxpbrasil.gupy.io/job/eyJqb2JJZCI6NzQ4Mjg3Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7458883,15882-Arquiteto Cloud,GLOBAL HITSS,São Paulo - São Paulo,https://globalhitss.gupy.io/job/eyJqb2JJZCI6NzQ1ODg4Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7479938,Analista de Backup Cloud,PensoJobs,São Paulo - São Paulo,https://penso.gupy.io/job/eyJqb2JJZCI6NzQ3OTkzOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7478556,Ingeniero Cloud Jr.,STEFANINI LATAM,Remoto,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQ3ODU1Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7474485,Cloud Engineer PL,Sinqia,Belo Horizonte - Minas Gerais,https://sinqia.gupy.io/job/eyJqb2JJZCI6NzQ3NDQ4NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7474733,Analista de Marketing Cloud Pleno/Sênior (CRM Salesforce),QiBit Vagas,Remoto,https://qibit.gupy.io/job/eyJqb2JJZCI6NzQ3NDczMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7492732,Desenvolvedor Front End - Pleno,Hagens ,Campinas - São Paulo,https://hagens.gupy.io/job/eyJqb2JJZCI6NzQ5MjczMiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7488975,Programador de Sistemas Web Front-End React,CIGAM Software de Gestão,Novo Hamburgo - Rio Grande do Sul,https://vempracigam.gupy.io/job/eyJqb2JJZCI6NzQ4ODk3NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7488791,Front End Developer Full (VTEX) - Banco de Talentos,Cadastra ,Remoto,https://cadastra.gupy.io/job/eyJqb2JJZCI6NzQ4ODc5MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7485786,Pessoa Desenvolvedora Front-end React Sênior,VENHA SER #SANGUELARANJA 🧡🚀,Remoto,https://fcamara.gupy.io/job/eyJqb2JJZCI6NzQ4NTc4Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7485765,Pessoa Desenvolvedora Front-end React Sênior,VENHA SER #SANGUELARANJA 🧡🚀,Remoto,https://fcamara.gupy.io/job/eyJqb2JJZCI6NzQ4NTc2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7474113,Desenvolvedor Júnior (Front End e Back End),WEB DESIGNER,Aracaju - Sergipe,https://desenvolvimento-web.gupy.io/job/eyJqb2JJZCI6NzQ3NDExMywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7330007,Desenvolvedor Front End Sênior,Construtora Tenda,Remoto,https://tenda.gupy.io/job/eyJqb2JJZCI6NzMzMDAwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7449572,Tech Lead Front-End (Ionic e Angular),Solutis Tecnologias LTDA,Remoto,https://solutis.gupy.io/job/eyJqb2JJZCI6NzQ0OTU3Miwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7453865,Lead Front End Developer [react] ,Dentsu World Services Brazil,Remoto,https://dwsbrazil.gupy.io/job/eyJqb2JJZCI6NzQ1Mzg2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7439249,[001] Pessoa Jovem Talento - Front-End,ilegra,Remoto,https://ilegra.gupy.io/job/eyJqb2JJZCI6NzQzOTI0OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7466808,Especialista/Tech Lead Back End | Squad Serviços,Caju Benefícios,Remoto,https://caju.gupy.io/job/eyJqb2JJZCI6NzQ2NjgwOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7492490,Desenvolvedor(a) Back-end Pleno | Laravel (Híbrido - BH) ,Novas oportunidades na Onfly!,Belo Horizonte - Minas Gerais,https://onfly.gupy.io/job/eyJqb2JJZCI6NzQ5MjQ5MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7485467,Pessoa Desenvolvedora Back-end GO - Sênior,VENHA SER #SANGUELARANJA 🧡🚀,Remoto,https://fcamara.gupy.io/job/eyJqb2JJZCI6NzQ4NTQ2Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7485556,Pessoa Desenvolvedora Back-end GO - Pleno,VENHA SER #SANGUELARANJA 🧡🚀,Remoto,https://fcamara.gupy.io/job/eyJqb2JJZCI6NzQ4NTU1Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7482176,Back end engineer,STEFANINI LATAM,Remoto,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQ4MjE3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7479828,Desenvolvedor(a) Back-end Sênior | Squad Ativação,Contabilizei,Remoto,https://contabilizei.gupy.io/job/eyJqb2JJZCI6NzQ3OTgyOCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7438136,Pessoa Desenvolvedora Back-end .Net SR - Cód.8136,Softplan,Remoto,https://softplan.gupy.io/job/eyJqb2JJZCI6NzQzODEzNiwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7447024,Desenvolvedor Full Stack Sr. (Web.NET/C#),Mark Up ,Remoto,https://markup.gupy.io/job/eyJqb2JJZCI6NzQ0NzAyNCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7447070,Desenvolvedor Full Stack Sr.,Mark Up ,Remoto,https://markup.gupy.io/job/eyJqb2JJZCI6NzQ0NzA3MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7481850,Desenvolvedor Full Stack ( Node.js/Angular),Stefanini Group,Remoto,https://stefanini.gupy.io/job/eyJqb2JJZCI6NzQ4MTg1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7421507,Especialista Full Stack,Cielo,Remoto,https://cielo.gupy.io/job/eyJqb2JJZCI6NzQyMTUwNywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7475876,Tech Lead Full Stack,MODALGR,Santos - São Paulo,https://modalgr.gupy.io/job/eyJqb2JJZCI6NzQ3NTg3Niwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7475520,PESSOA DESENVOLVEDORA FULL STACK PL .NET e ANGULAR,MODALGR,Santos - São Paulo,https://modalgr.gupy.io/job/eyJqb2JJZCI6NzQ3NTUyMCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7477450,Estagiário de Programação - Full Stack (BH)  ,Teknisa,Belo Horizonte - Minas Gerais,https://teknisa.gupy.io/job/eyJqb2JJZCI6NzQ3NzQ1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7474879,DESENVOLVEDOR SÊNIOR FULL STACK (.NET),Recruiter.Pessoas,Remoto,https://recruiter.gupy.io/job/eyJqb2JJZCI6NzQ3NDg3OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7482360,Analista de soluciones TI/TO ,STEFANINI LATAM,Remoto,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQ4MjM2MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7482387,Analista de soluciones TI/TO,STEFANINI LATAM,Remoto,https://stefaninilatam.gupy.io/job/eyJqb2JJZCI6NzQ4MjM4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7463451,ANALISTA DE NEGÓCIOS TI PL,Allonda,Barueri - São Paulo,https://allonda.gupy.io/job/eyJqb2JJZCI6NzQ2MzQ1MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7476973,Analista de TI - Shopping,ALLOS,São Bernardo do Campo - São Paulo,https://carreirasallos.gupy.io/job/eyJqb2JJZCI6NzQ3Njk3Mywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7467177,Analista de Governança de TI I (TI Corporativa) - Randoncorp Holding,Randoncorp,Caxias do Sul - Rio Grande do Sul,https://randoncorp.gupy.io/job/eyJqb2JJZCI6NzQ2NzE3Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7474868,Analista de Arquitetura de TI (DevOps) - Presencial Rio de Janeiro,Every Cybersecurity and GRC Solutions,Rio de Janeiro - Rio de Janeiro,https://sejaevery.gupy.io/job/eyJqb2JJZCI6NzQ3NDg2OCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7473087,Analista de Integração de TI Jr ,"Grupo Hive | Omnibees, Bee2Pay e Niara - Brasil",São Paulo - São Paulo,https://omnibees-bee2pay-niara.gupy.io/job/eyJqb2JJZCI6NzQ3MzA4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7456289,PB - Analista de Infraestrutura de TI,Tess Indústria,Campina Grande - Paraíba,https://tess.gupy.io/job/eyJqb2JJZCI6NzQ1NjI4OSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7456465,Analista de Infraestrutura de TI São Mateus/ES,"EMFLORA: Cultivando Talentos, Regando Paixões, e Colhendo o Brilho Único de Pessoas Inspiradoras!",São Mateus - Espírito Santo,https://emflora.gupy.io/job/eyJqb2JJZCI6NzQ1NjQ2NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7456387,Analista de seguridad TI (Semisenior),TIVIT,Remoto,https://tivitlatam.gupy.io/job/eyJqb2JJZCI6NzQ1NjM4Nywic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7468921,Analista IV - Cibersegurança,CNI / SESI / SENAI / IEL,Brasília - Distrito Federal,https://cni.gupy.io/job/eyJqb2JJZCI6NzQ2ODkyMSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7436641,Arquiteto de Soluções (Cibersegurança),ISH Tecnologia,Brasília - Distrito Federal,https://ishtecnologia.gupy.io/job/eyJqb2JJZCI6NzQzNjY0MSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7436550,Arquiteto de Soluções (Cibersegurança),ISH Tecnologia,São Paulo - São Paulo,https://ishtecnologia.gupy.io/job/eyJqb2JJZCI6NzQzNjU1MCwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7436929,Arquiteto de Soluções (Cibersegurança),ISH Tecnologia,São Paulo - São Paulo,https://ishtecnologia.gupy.io/job/eyJqb2JJZCI6NzQzNjkyOSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7436905,Arquiteto de Soluções (Cibersegurança),ISH Tecnologia,Vitória - Espírito Santo,https://ishtecnologia.gupy.io/job/eyJqb2JJZCI6NzQzNjkwNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7434555,Consultor Sênior de Cibersegurança Especialista em Microsoft (Híbrido/SP) [Projeto Internacional - Espanhol Avançado],Somos BHS 💙,São Paulo - São Paulo,https://bhs.gupy.io/job/eyJqb2JJZCI6NzQzNDU1NSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
Gupy - 7413505,Analista de Cibersegurança Blue Team Pleno (OT - Tecnologia Operacional) - TI Corporativa | Randoncorp Holding,Randoncorp,Caxias do Sul - Rio Grande do Sul,https://randoncorp.gupy.io/job/eyJqb2JJZCI6NzQxMzUwNSwic291cmNlIjoiZ3VweV9wb3J0YWwifQ==?jobBoardSource=gupy_portal
